"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
"gckk","hejk","ifkk","ickk","gckj","idkj","hekk","dgkk","cckj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fgkj","dckk","cekj","ggkk","gfjk","hfkj","igkk","cckj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cdjk","egkk","dcjk","idkk","iekk","efkk","bfkk","cckj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bejk","gekj","hgkj","hdjk","ickj","hckk","cdjk","fgkk","cckj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bekj","ffkk","cfjk","dckj","hdjk","hdkk","gfkj","cckj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddkj","dfjk","gckj","edkk","cdjk","gfkj","eckj","fekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hekj","bgkk","dfkk","ccjk","bekk","fgkj","cbjj","fekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hgkj","egjk","bgkk","cgjk","dfkk","gfkk","cekk","ifkj","igjk","gckj","fekj",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","gfjk","bcjk","bekk","gejk","hgkj","hdjk","ickk","fdkj","fekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hdkj","hejk","fckk","hdjk","hgjk","gfkk","hcjk","fekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdkk","ffjj","dbjj","ddkj","ccjk","cejk","igkj","hdjk","hckj","fekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ggjk","bckk","gejk","igkj","idkk","eckj","edkk","fekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cckj","idkj","hcjk","cfkj","dfkk","ccjk","bekj","egkj","bgkk","cgjk","ffkj",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ggkj","egkk","bgkk","dfkk","cckj","bekk","gejk","fcjk","ffkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edjk","ebjj","fdkj","cfjk","gfjk","gdkj","hekk","dgjk","ffkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddkk","bdkj","eejj","fgkj","cbjj","ebjj","fckj","hdjk","hfkk","bckk","cekk","ffkj",NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fgjk","cekj","hfkk","gfjk","cekk","fekk","hcjk","fdkk","ffkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cdjk","cejk","gejk","bgkk","cgjk","dckj","eckk","hdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddkj","dfjk","gckj","edkk","cdjk","gfkj","fckj","hdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hekj","bgkk","dfkk","ffkk","efkj","bckj","gfkj","bckk","cekk","ifkj","hdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","egkk","bgkk","ggkk","bckk","cfkj","cckj","idkj","hcjk","hdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ffjk","fgkk","fckj","edkj","efkj","cbjj","ebjj","fdkj","hgkk","hdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cfkk","cckj","bckk","bfkk","cfjk","gfjk","ggkj","hdkk","hdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fejk","cfjk","cckk","eckj","fekk","gfkj","ggkk","ccjk","hdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cekk","igkj","hdkk","eckj","gdjk","edjk","ebjj","fckj","fcjk","ddkk","hdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ggkj","idkk","eckj","eejk","hcjk","gfjk","bcjk","bekk","cfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddjk","hdkk","hekj","fckk","gckj","ddkj","ccjk","cfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdkj","efkj","cbjj","ebjj","fckj","eekj","hckk","gfjk","cekj","gejk","bgkk","cgjk","cfkj",NA,NA,NA,NA,NA,NA,NA
"gckk","iekk","dgkk","ggkj","hdkj","hekk","dfkk","cckj","bckk","bfkk","cfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","efkk","bfkk","ffjk","fdkk","gdkj","hekk","hfjk","bckk","bekk","gejk","ecjk","eekk","cfkj",NA,NA,NA,NA,NA,NA,NA
"gckk","ddkk","bdkj","eejj","fgkj","dcjk","bckj","gfkj","cfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hckj","cdjk","gfkj","bckk","fekk","dfkk","cckk","bejk","cfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddjk","dcjk","bckk","fdkk","ffjj","dbjj","dckj","cfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edkj","ifkj","hgjk","dfkk","hckk","idkk","eckk","cfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","iekk","hgkk","hdjk","hckj","cdkk","cekj","fekk","cfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","dekj","eckk","eejk","ickk","gckj","idkj","hekk","cfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ickj","dfkk","ickk","edkj","cfjk","dckj","cekk","cfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fekk","efjk","fgjk","cekj","gejk","igkj","hdjk","hekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddjk","hdkk","hfjk","bckk","cekk","ifkj","igjk","gckj","cdkk","hekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edjk","ebjj","fckj","edkj","ifkj","hgjk","dckk","bekj","egkj","bgkk","cgkj","dbjj","ddkj","dfkk","dcjk","bejk","hekj",NA,NA,NA
"gckk","hfkj","egkk","ffkk","efkj","cbjj","ebjj","fdkj","efkk","fckj","eekk","hcjk","hekj",NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cgkk","cckk","cekk","igkk","gckj","edkk","cdkk","ccjk","hekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bckj","bfkk","cfkj","cckj","idkj","hcjk","hfjk","ddkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddjk","hdkk","gekj","hfjk","bckk","cfkj","dfkk","ddkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hekj","bgkk","dfkk","cckj","bckk","cekk","gejk","fcjk","ddkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","gfjk","cekj","gejk","hgkj","hdjk","hgjk","ffkk","efkj","cbjj","ddkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","idkk","ifkk","ickj","dfkk","cckj","bekk","gejk","dfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdkk","ffjk","dckk","gekj","ifkk","igkk","hdjk","dfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","gfkj","eckj","fekk","cgjk","cgkj","dbjj","ddkj","dfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","dgkk","ccjk","cejk","igkj","idkk","eckj","eekk","dfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","egkk","ffkk","ggkk","gfjk","eckj","fdkk","edkj","cdkk","dfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","gdkj","edkj","cfjk","hgkk","hdjk","hckj","cdjk","dfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","dgkj","ickk","fdkj","ffkk","cfkk","hfkk","gfjk","cekk","gejk","hgkj","fgjk","hckj","ddkj","dfkj",NA,NA,NA,NA,NA,NA
"gckk","bckk","gejk","efjk","fgjk","cekj","ggkk","hfjk","ifkk","idkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cdjk","cejk","gejk","bgkk","ggkk","bckk","fdkk","idkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edkj","cdjk","gfkj","bckk","bekk","hekj","ickk","fdkj","edkk","idkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cdkj","cckj","bckk","bfkk","ffjk","gdkk","gejk","dfkk","ickk","idkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cdkk","cckj","iekk","ifkk","dcjk","bckk","fekk","dfkk","ggkk","idkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bcjk","bekk","gejk","igkj","idkk","hgjk","cckk","iekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cdjk","cejk","gejk","bgkk","cgjk","dckj","gdkk","iekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cckj","bckk","gejk","igkj","hdjk","hgjk","cckk","bfjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edkj","cdjk","cejk","gejk","efjk","egkk","dcjk","bckk","cfkj","cgkk","bfjk",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddkk","bdkj","eejj","fgkj","gfkk","bcjk","bekk","bfjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddkj","dfjk","gckj","eejk","cfjk","gfjk","cekk","igkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hdjk","hekj","fckj","eekj","cfkk","dcjk","bejk","igkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdkj","efkj","cbjj","ebjj","fckj","ddjk","dcjk","eckj","fekk","igkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","dfkj","icjk","hfkk","bckk","fekk","efjk","fgjk","hckj","cdkk","igkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddkj","dfkk","ggkk","hdkj","hekk","hgkj","cfjk","igkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cgkj","dbjj","edkj","cdjk","gfkj","bckk","efkk","igkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hckj","cdjk","cejk","gejk","hgkj","hdjk","hgjk","ggkk","egjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fckj","eekj","cfkk","cfkj","cckj","iekk","ifkk","idkk","eckj","egjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hfkj","egkk","bgkk","cgjk","fckj","hdjk","hfkk","egjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hdjk","hekj","bgkk","dfkk","ccjk","bekk","efkj","cbjj","ebjj","fckj","ddjk",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdkj","efkj","bckj","gfkj","bckk","bekk","hekj","ickk","ddjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hgkj","egjk","bgkk","cgjk","dfkk","cckj","idkj","hcjk","ddjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ggkk","bckk","fekk","hcjk","hdjk","hckj","cdjk","igkk","idkj","ecjk","ddjk",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","efkk","bfkk","ffjk","fdkk","ffjj","dbjj","ebjj","fdkj","fcjk","bckk","cekk","dgkj","ickk","ifik","ddjk",NA,NA,NA,NA,NA
"gckk","edjk","hgkk","hdjk","ickj","dfkk","cckk","bckk","bfkk","cfjk","ddjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cdjk","egkk","bgkk","cgjk","dfkk","ggkk","bckk","bekk","gekj","hgkj","hdjk","ickj","ifkk",NA,NA,NA,NA,NA,NA,NA
"gckk","ffjk","fdkk","gfkk","gfjk","eckj","fekk","dgkk","ifkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","egjk","fckk","gdkj","ggkk","ccjk","bekk","fekk","ickk","ifjk","ifkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bejk","cfkj","dfkk","ickk","fdkj","fgkk","bckk","cekk","dgkj","ifkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","gejk","hgkj","hdkj","iekk","dgkk","fgkk","gcjk","ddkk","ifkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","gdik","cgkj","dbjj","edkj","ifkj","igjk","hdkk","hekk","ifkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hdik","cfkk","cckj","bckk","fekk","ggkj","idkk","hgkk","ifkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cgjk","fckj","eekj","cfkk","gfkk","gdkj","fdkk","iekj","ifkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fgjk","hckj","fdkj","hgkk","cekj","gejk","igkk","hdkk","jejk","ifkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hdkj","hejk","ifkk","idkk","eckj","gdjk","fgjk","gckj","bejk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fekk","ggkj","idkk","hekj","igkk","idkj","ecjk","bejk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edkj","cdjk","gfkj","bckk","gejk","igkj","hdjk","hckj","bejk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edjk","ebjj","fdkj","efkj","bckj","gfkj","eckj","bejk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cfkk","cckj","bekk","gejk","hgkj","fgjk","hckj","bejk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edkk","cdjk","egkk","ffkk","efkj","cbjj","ebjj","fckj","cckk","bejk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ggkj","egkk","bgkk","cgjk","dfkk","gfkk","cekk","efkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","iekk","ifkk","igkk","idkj","hekk","dgjk","ffkk","efkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddjk","hdkk","iekk","dgkk","ccjk","bekj","egkj","bgkk","efkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cdkj","cckj","iekk","jckk","hckk","gdkj","edkj","efkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddkk","bdkj","eejj","fgkj","cbjj","ebjj","fckj","hdjk","hekj","hgkk","efkj",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hfkj","egkk","ffkk","cfjk","gfjk","bcjk","gekk","efkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","dcjk","bejk","cfkj","cgkk","fckj","fcjk","eckj","fdkk","efkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddjk","hdkk","hcjk","cfkj","dfkk","ccjk","cejk","cdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ffjk","fdkk","ffjj","dbjj","ddkj","ccjk","cekk","cdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdkj","efkj","cbjj","ebjj","fckj","eekj","cfkk","cdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cgjk","dckj","hdjk","ickk","edkj","ggkk","gfkj","cdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdjk","cgjk","fckj","hdjk","hckk","gdkj","hdkj","cdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ifjk","ffkk","ggkk","cekj","fekk","ggkj","idkk","ifkk","ecjk","eekk","hckj","cdjk",NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddkj","dfjk","ickj","dcjk","bejk","egkj","bgkk","cgjk","bdkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","gfjk","igkj","hdjk","hgjk","dfkk","cckj","bekk","bdkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edkj","efkj","cbjj","ebjj","fdkj","cgkk","dgkk","bdkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ickk","fdkj","efkj","bckj","gfkj","bckk","cfkj","cgkk","cgjk","bdkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","gdjk","hekj","fckj","eekj","hckk","gdkj","fdkj","cfjk","bdkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cejk","igkj","fckk","cgkk","cgkj","dbjj","ddkj","bdkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fejk","cfjk","hgkk","hdjk","hfkj","igkk","eckk","dgjk","bdkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","dekk","hfkk","gfjk","cekj","dfkk","ffkk","fgkj","bdkk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdkk","ffjj","dbjj","ebjj","fdkj","cfjk","gfjk","bckk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fekk","ickj","fckk","gckj","ddkj","ccjk","bekk","ggkk","bckk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdjk","dfkk","ggkk","egjk","bgkk","cgkj","dbjj","edkj","cdjk","igkk","bckk",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","gdjk","hekj","fckj","edkj","efkj","bckj","gfkj","bckk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","gekk","dfkk","ccjk","bekj","egkj","bgkk","cgjk","bckk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","dekk","ifkk","ickk","edkj","ggkk","cekj","dfkk","hckj","bckk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ickj","dfkk","ffkk","efkj","cbjj","ebjj","fckj","eekk","hcjk","cfkj","bckk",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hejk","ifkk","fckj","fcjk","eckj","cfjk","dcjk","hdkj","hekk","hgkj","bckk",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bekj","ffkk","hckk","cdjk","cekk","gejk","ecjk","cgkj","bckk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fckj","hdjk","hekj","igkk","idkk","eckj","fekk","gfkj","ggkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdkj","efkj","cbjj","ebjj","fckj","gckj","ddkj","dfkk","cckj","bekk","ggkj",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bcjk","bekk","gejk","igkj","hdjk","hgjk","gdkk","hfjk","bckk","bfkk","ggkj",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cdjk","egkk","bgkk","ggkk","bckk","gejk","hgkj","hdjk","ickk","fdkj","edkk","ggkj",NA,NA,NA,NA,NA,NA,NA,NA
"gckk","iekk","dgkk","ccjk","bekj","egkj","bgkk","cgkj","ggkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edjk","ebjj","fdkj","fcjk","bckk","cfkj","cckj","iekk","ifkk","idkk","hgjk","ggkk","gfjk","ggkj",NA,NA,NA,NA,NA,NA
"gckk","hfkj","idkk","hfkk","gfjk","cekj","fekk","cgjk","cgkj","dbjj","edkj","cdjk","ggkj",NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ecjk","bfjk","ggkk","cekj","dfkk","ickk","gckj","bckk","hfkj","igkk","ggkj",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ifkj","igjk","hdkk","eckj","cfjk","dcjk","bekk","efjk","fckj","ggkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bejk","cfkj","dfkk","hckj","cdjk","cejk","igkj","idkk","ickk","fcjk","ggkj",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddjk","dcjk","bejk","gekj","ggjk","bckk","fejk","fgkk","gcjk","cdkk","ggkj",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bekj","ffkk","fcjk","eckj","fdkk","ffjj","dbjj","dckj","bdjk","ggkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fekk","ggkj","idkk","eckj","cgkj","dbjj","ebjj","fdkj","fcjk","gckj","hdjk","gekk","egkj",NA,NA,NA,NA,NA,NA,NA
"gckk","cckk","gejk","hgkj","hdkj","fgkj","fdkj","ffkk","ggkk","cekj","efjk","egkj",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","egjk","fckk","hckk","cdkk","hfkj","dfkk","bdjk","egkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bcjk","bekk","gejk","ecjk","eejk","dfkj","ickj","ifik",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hdjk","hekj","igkk","idkj","ecjk","eejk","cfjk","gfjk","cekj","gejk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hcjk","cfkj","cckj","bckk","bfkk","cfjk","dckj","cekk","gejk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","efkk","bfkk","ffjk","gdkk","hekj","ickk","gckj","gejk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cdkj","cckj","idkj","hcjk","hdjk","hdkk","ffjk","dckj","gejk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddkk","bdkj","eejj","fgkj","cbjj","ebjj","fckj","edkk","gejk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","cgkk","cckj","bekk","fejk","dckj","eckj","eejk","ickk","edkj","cdjk","gejk",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bckj","bfkk","cfkj","cckj","iekk","hckk","hdkk","iekj","icjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edjk","ebjj","fdkj","fcjk","bckk","bfkk","cfjk","gfjk","bcjk","bekk","hekj","icjk",NA,NA,NA,NA,NA,NA,NA,NA
"gckk","igjk","gckj","hgkk","ggkk","gfjk","gdkj","hekk","icjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","eckj","cfjk","hgkk","cekj","gekk","ifkk","idkk","iekk","icjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ffkj","fgkj","fgkk","bckj","gfkj","cfjk","cckk","bgkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edkj","cdjk","cejk","gejk","dfkk","cckj","bekk","bgkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fekk","ggkj","hdkj","fgkj","fckk","fcjk","bckk","bfkk","bgkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ddjk","dcjk","bcjk","gfkk","ggkj","egkk","bgkk","cgjk","bckj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","eekk","cfkj","cckj","idkj","ecjk","hekj","hfkk","bckj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdjk","dfkk","cckj","iekk","ifkk","fckj","edkj","efkj","bckj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edjk","ebjj","fdkj","cfjk","dcjk","bejk","gekj","ifkk","hdkk","hcjk","gdkj","edkj","cgjk","bckj",NA,NA,NA,NA,NA,NA
"gckk","ickk","fdkj","efkk","bfkk","ffjk","fdkk","ffjj","dbjj","ddkj","ccjk","bejk","fekk","gfkj","bckk","hfkj","igkk","bckj",NA,NA,NA
"gckk","hckj","cdjk","cejk","gejk","efjk","fgjk","cekj","fgkk","bckj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ffjk","fgkk","gckj","eejk","cfjk","gfjk","eckj","bfkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","eejk","dfkj","icjk","fckk","egkj","bgkk","dfkk","gfkk","bdkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hdjk","hekj","hgkk","cekj","gejk","igkj","eckk","ddkk","bdkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bcjk","bekk","gejk","igkj","hdjk","ickk","hcjk","hfik",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","eejk","dfkj","icjk","dcjk","idkk","ifkk","igkk","idkj","fgkk","fgkj","bdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","ggkj","idkk","hgkk","cekj","gejk","bgkk","cgjk","bdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","bckk","gejk","efjk","fgjk","cekj","gfkj","eckj","eejk","hcjk","ffkj","bdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hdjk","hekj","hgkk","hfjk","bckk","cfkj","cckj","idkj","hcjk","gfkj","cfjk","bdjk",NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hgkj","egjk","bgkk","cfkk","cckj","bckk","fejk","fgkk","bdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","egkk","bgkk","cgkj","dbjj","ebjj","fdkj","fgkj","bdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdkk","ffjj","dbjj","ddkj","dckk","ddkk","dfjk","bdjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hekj","bgkk","dfkk","ccjk","bekk","gejk","igkj","idkk","ifkk","bcjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","hdkj","hejk","ifkk","idkk","eckj","bckk","gejk","efjk","fgjk","cekj","ggkk","bcjk",NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdkk","ffjj","dbjj","ddkj","ccjk","bekj","egkj","bgkk","cgkj","bcjk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","fdkj","efkj","cbjj","ebjj","fckj","gckj","ddkj","dfkk","cckj","bekk","hekj","igkk","bcjk",NA,NA,NA,NA,NA,NA,NA
"gckk","hekj","bgkk","dfkk","ggkk","cekj","gejk","fcjk","ddkk","bekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gckk","edkj","cdjk","cekk","egjk","bgkk","cgkj","dbjj","ddkj","ccjk","bekj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
